missing_hsts,missing_csp,missing_x_content_type_options,insecure_cookie_flags,weak_tls,deprecated_protocol_present,admin_interface_exposed,risky_management_port_exposed,open_port_count,legacy_service_count,dependency_vuln_count,secrets_detected,public_bucket_like_flag,authz_gap_indicator,excessive_cors_flag,debug_banner_present,default_credentials_risk,segmentation_risk_score,risk_score_raw,label
1,0,1,0,0,0,0,1,41,3,14,0,0,0,0,1,0,0.16563308101234542,0.40230438733956,medium
1,0,1,0,1,0,0,1,11,4,3,0,0,0,0,0,0,0.7602957880874366,0.4827167065712091,medium
0,1,1,1,0,1,0,0,42,7,22,1,0,0,0,0,0,0.8750233187739541,0.5163447943156,medium
1,1,0,1,1,0,0,1,15,0,20,0,0,0,0,0,0,0.18674621766978972,0.3887501712004581,medium
1,1,1,0,0,0,0,0,26,8,24,0,0,0,1,0,0,0.911987647571481,0.3739225463825735,medium
1,1,0,0,1,0,0,0,45,6,9,0,0,0,1,0,0,0.4147542241619748,0.4058974237805486,medium
0,1,1,1,0,0,0,0,26,9,8,0,1,0,0,0,0,0.8284969482679155,0.5032934069852573,medium
1,0,0,1,0,0,0,1,38,2,22,0,0,0,1,0,0,0.47891840781000505,0.44770444694024025,medium
0,0,1,0,0,0,1,0,27,7,12,0,0,0,0,0,0,0.12201493186283818,0.3011874953743731,medium
1,1,1,0,1,1,0,0,46,8,12,0,0,0,0,0,0,0.3171206618751382,0.4707669676217042,medium
1,1,1,0,0,1,0,1,36,1,0,0,0,0,0,0,0,0.7257083957377433,0.4064324812396129,medium
1,0,1,0,1,0,0,0,20,0,11,0,0,0,0,0,0,0.7550263775005784,0.294118176381982,medium
0,0,1,0,1,0,0,1,35,3,24,1,0,1,0,0,0,0.9812622507439888,0.6557025522894778,high
0,1,0,0,0,1,0,0,2,2,12,0,0,0,0,0,0,0.9230146590477525,0.3825001803160293,medium
0,0,1,0,1,1,0,0,11,4,9,0,0,0,0,1,0,0.4465966901175078,0.4269463772393951,medium
1,0,0,0,1,0,0,0,24,1,5,0,0,0,0,0,1,0.34036377813972996,0.47620429884522586,medium
1,1,1,1,0,1,0,0,13,6,27,0,0,0,0,0,0,0.12444884834835213,0.4016291332572726,medium
0,0,1,0,1,0,0,0,9,0,13,0,0,0,0,0,0,0.3064803773185799,0.21801000936776108,low
1,0,1,1,1,1,0,0,29,9,1,0,0,0,0,0,0,0.8565751771491905,0.49471871175905846,medium
1,1,0,0,0,0,0,0,12,5,26,0,0,0,0,1,0,0.08644741326880623,0.30970521937942924,medium
1,1,0,1,0,0,0,1,39,8,10,0,0,1,0,0,0,0.6124455153398519,0.4660116511757092,medium
1,0,1,0,0,0,0,0,32,2,26,0,0,1,1,0,0,0.22563798563035908,0.4159648903847898,medium
1,1,1,0,0,0,1,1,45,2,15,0,0,0,0,0,0,0.06521566989953631,0.5284285984290802,medium
0,1,0,0,0,0,0,0,37,2,16,0,0,1,0,1,1,0.4306099024808341,0.43264078061699945,medium
1,0,1,0,0,0,0,0,35,1,9,0,0,0,0,1,0,0.9553822174042486,0.358013725901188,medium
1,1,0,0,0,0,0,1,16,4,14,0,0,0,0,0,0,0.680966600125159,0.41524821236332515,medium
0,1,1,1,0,0,0,0,40,4,8,0,0,0,0,0,0,0.7868162917070124,0.4038426038915494,medium
0,1,0,0,0,0,1,1,41,1,24,0,0,0,0,0,0,0.13789958241196532,0.44662351279034535,medium
1,0,1,0,0,1,1,0,8,5,13,0,1,0,0,0,0,0.7751913198587196,0.5982365984145678,high
1,1,1,0,0,0,0,0,12,5,21,0,0,0,0,0,0,0.5968373345504464,0.3580134278186864,medium
1,0,0,1,0,0,0,1,26,9,8,0,0,0,0,0,0,0.8887877663650384,0.47034258599420836,medium
1,1,1,0,0,0,0,1,13,6,13,0,0,0,0,0,0,0.7488270004683447,0.4566985470433212,medium
0,1,1,1,1,0,0,0,11,8,6,0,0,0,0,0,0,0.2509096288749123,0.4031755847832975,medium
1,1,0,0,1,0,1,0,31,9,28,0,0,0,0,0,0,0.7418209135729177,0.48313666175226655,medium
0,1,1,0,1,0,0,1,27,7,4,0,0,0,1,0,0,0.031155810826670405,0.4646157826875,medium
0,1,1,0,0,0,0,1,38,8,9,0,0,0,1,0,0,0.6331057370646355,0.39961309711998333,medium
0,1,1,0,0,0,0,1,45,9,5,0,0,0,0,0,0,0.1666361430284744,0.30771671978406956,medium
1,0,0,0,0,1,0,1,48,7,22,0,0,0,0,0,0,0.8399340941971882,0.4951060726594389,medium
0,0,0,0,0,0,1,1,10,8,25,1,0,0,1,0,0,0.8845149873666747,0.6470602259226376,high
1,1,1,1,1,0,0,0,48,1,19,0,0,0,1,0,0,0.5492699016016638,0.4989049731974578,medium
0,1,1,1,0,1,0,0,49,9,18,0,0,0,0,0,0,0.5057336871843555,0.44889009615293235,medium
1,1,1,1,0,1,0,0,18,0,25,0,0,0,0,0,0,0.7588642402592863,0.3850758707488286,medium
1,0,0,0,0,0,0,0,46,8,8,1,0,0,0,0,0,0.5099889295118646,0.44446723625871587,medium
1,0,0,0,1,0,0,0,47,0,12,0,0,0,0,0,1,0.4394817665788924,0.3765403568055345,medium
0,0,1,1,1,0,0,0,25,5,1,1,0,0,0,0,0,0.9294254050461873,0.4808051902332416,medium
0,0,0,0,1,0,1,0,32,2,3,1,0,0,0,0,0,0.9395250399796778,0.5377273338821239,medium
1,0,0,1,0,1,0,0,4,8,18,0,1,0,1,0,1,0.5042103016788663,0.6331682636911349,high
0,1,1,0,1,0,1,0,23,8,9,0,0,1,0,0,0,0.44305199935834705,0.5098946451164225,medium
0,1,1,1,1,0,1,1,29,9,1,0,1,1,0,0,0,0.9109858394978042,0.7266865253602844,high
1,1,1,1,1,1,0,1,22,1,12,0,0,1,1,0,0,0.915438350527215,0.7138295077909743,high
1,0,0,1,1,0,0,1,24,9,8,0,0,0,0,0,0,0.10293904704739976,0.48042217005366206,medium
1,1,1,0,0,0,0,0,41,4,15,0,0,0,0,0,1,0.3278809207797838,0.47321614513354027,medium
0,1,0,0,0,0,0,0,10,9,17,0,0,0,0,0,0,0.3783760148053711,0.24024243088653296,low
1,0,0,1,0,0,0,0,20,6,28,0,0,0,0,1,0,0.6133592364083679,0.3916648962025515,medium
1,1,0,0,1,1,0,0,38,9,7,0,0,0,0,1,0,0.40688595991485366,0.45536522839666776,medium
1,0,0,1,1,1,0,0,38,4,4,0,0,0,1,0,0,0.6950633899149783,0.5321904418288188,medium
0,1,1,1,0,0,0,1,17,6,21,0,0,0,0,0,0,0.6509439234217875,0.4725112838829071,medium
0,0,1,1,0,0,1,1,39,9,14,0,0,0,0,0,0,0.9970263616391729,0.48278402930626885,medium
0,0,0,1,0,1,0,1,44,8,20,0,0,0,0,1,0,0.4555309061899152,0.4994606653696703,medium
0,1,0,0,0,0,0,0,19,6,2,0,0,0,1,0,0,0.35465557605636466,0.2713807705052021,medium
1,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0.006090279675126764,0.28373442750761757,medium
0,0,0,0,0,0,0,0,16,4,11,1,0,0,0,0,0,0.8118761105873928,0.4268202716172929,medium
0,0,1,0,0,0,0,1,36,0,17,0,0,0,0,0,0,0.191922708515344,0.22170715151076117,low
0,1,1,0,1,0,0,1,46,5,20,0,1,0,0,0,0,0.20959644832677649,0.5118626807544792,medium
0,0,1,1,0,0,0,0,5,7,26,0,0,0,0,0,0,0.32341925796080806,0.33191650557171304,medium
1,0,1,1,1,1,0,1,23,6,10,0,0,0,0,0,0,0.5371871543270333,0.559783510491722,high
1,1,0,1,1,1,0,0,43,2,7,0,0,0,0,0,0,0.9545678468728145,0.5574214887616431,high
1,0,0,1,0,0,0,0,24,3,22,0,0,0,0,0,0,0.9715761249080562,0.37989293124417306,medium
0,1,1,1,0,1,0,0,1,8,9,0,0,1,0,0,0,0.1746840049206415,0.4172493279943971,medium
1,0,1,1,0,1,1,0,17,8,25,0,0,0,0,0,0,0.3845640671309203,0.48319912469083764,medium
0,0,0,0,1,0,0,0,16,6,23,0,1,0,0,0,0,0.5744676592713583,0.41345715781314607,medium
0,1,0,0,0,0,1,0,27,4,8,1,0,0,0,0,0,0.44045234521626675,0.5287995135226338,medium
0,1,1,1,0,0,1,0,35,3,22,0,1,0,0,0,0,0.07112953582559234,0.45701209116675257,medium
0,1,0,1,0,0,0,0,3,3,8,0,0,1,0,0,0,0.4449008179668318,0.36466944030110005,medium
1,1,1,0,0,1,0,0,31,5,0,0,0,0,0,0,0,0.6571697584241699,0.37580192916501454,medium
0,0,1,0,0,0,1,0,15,7,11,0,0,0,0,0,1,0.06983859249350322,0.4151148054201393,medium
0,0,0,1,0,0,0,0,19,1,3,0,0,1,0,1,1,0.7586008971462594,0.5143191339641965,medium
1,0,0,1,0,0,0,0,48,6,19,0,0,0,1,1,0,0.06435428171653956,0.3220043541438079,medium
0,0,0,0,0,0,0,0,6,5,26,0,0,0,0,0,0,0.9140605803264515,0.271200143895579,medium
0,0,0,0,0,1,1,0,21,9,1,1,0,0,0,1,0,0.14286961854085745,0.49408383610338125,medium
1,1,1,0,0,0,0,0,48,9,10,0,0,0,0,0,0,0.5270220492923754,0.314506225616374,medium
1,0,0,0,1,0,0,0,7,8,15,0,0,0,0,0,0,0.6907048130213005,0.3385015248561245,medium
1,0,0,0,0,0,0,0,12,7,18,0,0,0,0,0,0,0.06255178627729441,0.28049935611038146,medium
0,1,0,0,0,0,0,1,17,3,9,0,0,0,1,0,0,0.6867241995580513,0.38975512378633353,medium
0,0,0,1,0,0,0,1,21,9,26,0,0,0,0,0,0,0.5674065746467731,0.3716200619997701,medium
0,0,1,1,0,0,0,1,48,2,12,0,0,0,0,0,0,0.030666978464029993,0.3670545306742064,medium
0,0,1,0,0,1,1,0,3,5,8,0,0,0,0,0,0,0.7124966103632211,0.40510098957921054,medium
1,1,0,0,0,1,0,1,37,8,28,0,0,0,0,1,0,0.11660404556851656,0.49340613353952456,medium
0,1,0,1,1,0,0,0,5,5,19,0,0,1,0,1,0,0.27256859083478024,0.438219553624928,medium
0,0,0,0,1,0,1,0,41,3,9,0,0,0,0,1,0,0.24777941443969453,0.41076572175991055,medium
1,1,0,1,0,0,0,0,28,6,17,0,0,1,0,1,0,0.3683710825935145,0.4546745349279679,medium
1,1,0,1,0,0,0,1,21,6,9,1,0,0,0,0,0,0.7727961684751686,0.5604714116174115,high
0,0,1,1,0,0,0,1,16,6,22,0,0,0,0,0,0,0.33654367588742307,0.39363297002656017,medium
1,1,1,0,0,1,0,0,23,9,29,0,0,0,0,0,0,0.11885798957022997,0.37642598183949605,medium
1,1,0,0,0,0,0,0,29,9,21,1,0,1,1,0,0,0.7438493931000214,0.6043851919685229,high
0,0,1,0,0,0,1,1,28,9,6,0,0,1,1,0,0,0.9123379293506373,0.5614433412752629,high
1,1,0,1,0,0,0,0,9,8,11,1,0,0,0,0,0,0.22524230269961198,0.4107858023066001,medium
1,1,0,0,0,0,0,1,46,4,24,0,0,0,0,1,0,0.05034584623646854,0.3453122925545069,medium
1,0,0,0,0,1,0,1,17,1,0,0,0,1,0,0,0,0.34862642335951877,0.43081421175307866,medium
1,1,0,0,0,0,1,0,2,6,11,0,0,0,0,0,0,0.9797738744497416,0.3813070188507413,medium
1,0,1,1,1,0,0,0,7,4,11,0,0,1,1,0,0,0.34170429529077573,0.46396762538535957,medium
1,1,1,0,1,0,0,0,15,2,8,0,0,0,1,0,0,0.15670845628560814,0.38212463027295723,medium
0,0,0,0,0,0,0,0,17,2,21,0,0,0,1,0,1,0.003945960027194495,0.4034655707496448,medium
0,0,1,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0.7067782575093406,0.20246070552180645,low
1,1,1,0,0,0,1,0,35,0,21,0,0,0,0,1,0,0.48596950376780523,0.3632920751906551,medium
1,0,1,0,0,0,0,0,25,1,8,0,0,0,1,0,1,0.7499831240833194,0.46819750582652364,medium
0,1,1,0,0,1,0,0,8,9,6,0,0,0,1,0,0,0.452246292081535,0.3895546393108402,medium
0,1,0,1,0,1,0,0,5,8,14,0,0,1,0,0,0,0.9375623209065953,0.5213571220784453,medium
0,1,0,1,0,0,0,0,28,9,19,0,0,0,0,1,1,0.7044290335500782,0.4716829301808216,medium
0,1,0,1,1,0,0,0,41,0,2,0,0,0,0,1,0,0.26842121796128604,0.3270949599235443,medium
1,0,0,0,0,0,0,0,2,9,27,0,0,1,0,0,0,0.278860958238202,0.3388237038218877,medium
1,1,0,1,0,1,0,0,4,3,1,0,0,0,1,0,0,0.5314993318323786,0.4465022517399924,medium
1,0,1,1,0,1,0,1,35,8,25,0,0,0,0,0,0,0.4694895316998602,0.5121865438860198,medium
1,1,1,1,0,0,0,0,17,4,12,0,0,0,0,0,0,0.9192692613280707,0.4398631163034611,medium
1,1,0,1,0,0,0,0,14,1,19,0,0,0,0,0,0,0.5533982076178892,0.3844773628522894,medium
0,1,0,0,1,1,0,0,13,2,24,0,0,0,0,0,0,0.27571918361811065,0.35489535109510045,medium
0,1,1,0,0,1,0,0,23,4,23,0,0,0,1,0,1,0.5246341563952881,0.48143890219781815,medium
0,0,1,0,1,1,0,0,24,9,15,0,0,0,0,0,0,0.5278203228071404,0.41917364464587414,medium
0,1,1,1,0,0,1,0,27,5,13,0,0,0,0,0,0,0.854331031644593,0.4758479866884178,medium
1,0,0,0,1,1,0,0,1,6,10,0,0,0,0,0,0,0.47203894605324437,0.3801430922441239,medium
0,0,1,0,0,0,0,0,38,3,7,0,0,0,0,0,0,0.5684374113757185,0.23697775315309416,low
1,0,1,1,0,0,0,0,39,7,0,0,0,0,1,0,0,0.664795093623584,0.36809896960984323,medium
1,0,1,0,0,0,0,0,48,0,9,0,0,0,1,0,1,0.5887584743743296,0.41463603998146287,medium
0,1,1,0,1,0,0,0,38,2,10,0,0,1,0,0,0,0.3026915474769186,0.366854908676408,medium
0,1,1,0,0,1,0,1,15,4,3,0,0,0,0,0,0,0.5179917725540955,0.41732283362283934,medium
0,1,0,0,1,0,0,0,46,0,24,0,0,1,0,0,0,0.35273440426033775,0.30003137500227933,medium
0,1,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0.9689124835222855,0.3034995344315058,medium
0,0,0,1,0,0,1,0,42,8,9,0,0,0,0,0,0,0.24440304347804775,0.34629049235771964,medium
1,1,1,1,1,1,0,1,26,6,25,0,0,1,0,0,0,0.11161604667215574,0.6674588760573975,high
1,1,0,1,1,0,0,1,1,4,18,0,0,0,0,0,0,0.060463573925364944,0.4529217389950865,medium
0,0,1,1,0,0,0,1,1,7,24,0,0,0,1,1,1,0.9166398602394554,0.524469463246022,medium
0,0,0,0,0,0,0,0,27,7,7,0,0,1,0,0,0,0.80622058077483,0.3321972981883337,medium
1,0,1,1,0,0,0,1,21,3,13,0,1,0,0,0,0,0.8244842712393285,0.5182278435950749,medium
1,0,0,0,0,0,1,0,44,8,11,0,0,1,0,0,0,0.6230055720776897,0.5077634671917126,medium
1,1,0,1,0,0,1,1,23,6,25,0,0,0,0,0,0,0.6252147896506657,0.5449628992234526,medium
1,1,1,1,0,0,1,0,8,7,2,0,0,0,0,1,0,0.014747446901328787,0.47753026621173483,medium
0,1,0,1,1,1,1,1,29,3,18,0,0,0,1,0,0,0.9099771065171185,0.6966318281451277,high
1,0,0,0,1,1,0,0,48,6,19,0,0,0,0,0,0,0.582988625878554,0.42310773183973244,medium
0,1,1,1,0,0,0,0,16,0,11,0,1,0,0,0,0,0.758255782004861,0.42528654890163475,medium
1,1,0,0,0,0,0,1,6,5,28,0,0,0,0,0,0,0.526290785000375,0.44710857836757883,medium
1,0,1,1,0,1,0,1,8,7,19,0,0,0,0,0,0,0.033402463063374244,0.4601093140882143,medium
0,1,0,0,0,0,0,0,39,9,8,0,1,0,0,0,0,0.9905979289928608,0.4315306605236394,medium
1,0,1,1,0,1,0,0,20,8,11,0,0,1,0,0,0,0.21502168839771651,0.40843624697764197,medium
1,0,1,1,0,0,0,1,24,6,20,0,0,0,0,0,0,0.026052452377506974,0.3749082790001331,medium
0,1,1,0,0,0,0,0,28,8,12,0,0,0,0,0,1,0.21000483882559895,0.3522423299082713,medium
1,0,1,0,0,0,0,0,42,3,2,0,0,0,0,0,0,0.6027845671019829,0.3315499087569449,medium
0,0,0,1,0,0,0,0,24,1,23,0,0,0,1,0,0,0.30896954240931596,0.3621934967473063,medium
1,0,0,0,0,0,0,0,32,0,26,0,0,0,0,0,0,0.7235348838965485,0.2693127319310353,medium
0,0,0,0,1,0,0,0,14,2,8,0,0,0,0,0,0,0.39599259138036935,0.2712692217905137,medium
0,1,1,0,0,0,0,1,42,9,8,1,0,0,0,0,0,0.9655793015945262,0.5146874065931382,medium
0,1,0,0,1,1,1,1,28,0,7,0,0,0,0,0,0,0.8638593938409828,0.5833137268393708,high
0,0,0,0,0,0,0,1,13,0,17,1,0,1,0,0,0,0.38154165062789613,0.39325167467661815,medium
1,0,0,0,0,0,1,0,26,2,17,0,0,0,1,0,0,0.12388620303382702,0.3665210175164163,medium
0,1,0,0,0,0,1,1,23,2,2,0,0,0,0,0,0,0.2212213900245774,0.42127864608690974,medium
1,1,1,0,1,0,0,1,48,8,0,0,1,0,0,0,0,0.42701541733706916,0.5249413732461509,medium
0,1,1,0,0,0,0,0,20,1,8,0,0,0,0,0,0,0.7456857921016514,0.2968114004225399,medium
1,1,0,0,0,0,0,0,47,6,14,0,0,1,0,0,0,0.0623017702837122,0.3220361012937171,medium
1,0,0,1,1,0,0,0,4,5,23,0,0,0,0,0,0,0.006781599401304961,0.40609531479436656,medium
0,1,0,1,0,0,0,0,40,4,19,0,0,0,0,1,0,0.7113762037524828,0.3325325332726101,medium
1,0,0,1,0,0,0,0,18,7,9,0,0,0,0,0,0,0.8558084020338257,0.40391715830111996,medium
1,1,0,0,0,0,0,0,30,3,21,0,0,1,0,0,0,0.6494847902069917,0.3777984566471395,medium
1,1,0,0,0,0,0,0,19,3,6,0,0,0,1,0,0,0.2708631172953543,0.3470552975142525,medium
1,0,0,1,0,0,0,0,4,3,10,1,0,0,0,0,1,0.17365095529166885,0.5462280689196737,medium
0,0,0,0,0,1,0,0,46,2,5,0,0,0,1,0,0,0.026889640310256202,0.2940801954694076,medium
1,0,1,1,1,0,0,0,10,9,10,0,0,0,0,0,0,0.8200644880229958,0.4421492247182362,medium
0,0,1,0,0,0,0,0,18,6,20,1,0,0,0,1,0,0.8266672213770541,0.45080179886711713,medium
1,0,1,1,0,0,0,0,27,5,27,1,0,0,0,0,0,0.6121586173620351,0.5029501855490688,medium
0,1,1,1,0,0,0,1,17,5,25,0,0,0,1,0,0,0.6870545832536334,0.43288771556098665,medium
0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0.6180091103824286,0.1772461267180321,low
1,0,0,0,0,1,1,0,48,9,24,0,0,0,0,0,0,0.8856387702007957,0.4669684326578327,medium
0,1,0,0,0,1,0,0,36,4,8,0,1,0,0,0,0,0.2643162523309839,0.37415360927976843,medium
1,1,0,0,0,0,0,1,1,2,9,0,0,0,0,0,0,0.1694406005450485,0.34190831720362697,medium
0,0,1,0,0,0,0,1,33,0,2,0,0,0,0,0,0,0.06270458740317586,0.21358916239715062,low
0,1,1,1,1,0,1,1,12,7,26,0,0,0,0,0,0,0.2547714326893966,0.5525122599036623,high
0,1,1,0,0,0,0,0,42,2,22,1,0,0,0,0,0,0.46148107170759567,0.37657084766717214,medium
1,1,1,0,0,1,0,1,16,5,29,0,0,0,1,1,0,0.08951892633830305,0.5029367702983467,medium
1,0,0,0,0,1,1,0,46,7,19,0,0,0,0,0,0,0.6031790299115898,0.5038362429946665,medium
0,0,0,1,0,0,0,1,29,9,17,1,0,0,0,0,0,0.8139709553188604,0.5004651636060837,medium
1,1,0,0,1,0,0,0,47,2,27,0,0,0,0,0,1,0.16072894317769304,0.42502360295741914,medium
0,0,0,1,0,0,0,0,27,6,14,0,0,0,0,0,0,0.9644537107931075,0.36198385166387775,medium
0,0,0,0,1,0,0,0,2,0,26,0,0,1,1,0,0,0.16687111950842504,0.26228252020293724,medium
1,0,0,1,1,1,1,0,35,0,7,0,0,0,1,0,0,0.3835518969340236,0.5455247645995542,medium
0,0,1,0,1,1,1,0,17,5,20,0,0,0,0,0,0,0.8542407251937729,0.567676839603877,high
0,1,1,0,1,0,1,0,7,9,12,0,0,1,0,1,0,0.9027264787666992,0.5450233739261561,medium
1,1,1,0,1,0,0,0,48,0,4,0,0,0,0,0,0,0.8111857883682237,0.38651471036569723,medium
0,1,0,0,0,0,0,0,21,5,13,0,0,1,0,0,0,0.7422330710244271,0.37617096872876826,medium
1,1,0,1,0,0,0,0,44,3,22,0,0,0,1,0,0,0.048933695525843146,0.39774586783129534,medium
0,0,0,0,1,1,0,0,28,5,14,1,0,0,0,0,0,0.06377750646072533,0.4536022383840424,medium
1,0,0,1,0,1,0,0,19,2,23,0,0,0,0,0,0,0.9352020913957291,0.38935119781250216,medium
1,0,1,0,0,0,1,0,30,4,10,0,0,0,0,0,0,0.669800095180972,0.4187525571950523,medium
0,1,0,0,0,0,0,1,23,0,12,0,0,0,0,0,0,0.11138510685706648,0.27667530320606964,medium
1,1,0,0,0,0,1,0,29,3,10,0,0,0,0,0,1,0.5399188106009101,0.566281593238105,high
0,1,1,0,1,0,0,0,33,9,3,0,0,0,0,0,0,0.24092548052316387,0.3816070370275241,medium
1,0,1,1,0,0,0,0,33,9,6,0,0,0,0,0,0,0.26721716318183053,0.3716591938685542,medium
0,1,0,1,1,0,0,0,39,7,28,0,0,0,1,0,0,0.977747867643296,0.4873615887144385,medium
1,1,1,0,0,0,0,0,33,2,15,0,0,0,0,0,0,0.6931380346544302,0.390112463391406,medium
0,1,0,0,1,0,0,0,35,0,7,0,0,0,1,0,0,0.48339902788793465,0.3009539045874223,medium
0,0,1,0,1,1,0,0,30,2,24,0,0,0,0,0,0,0.5780392479199319,0.3879986292223519,medium
1,0,1,0,1,0,1,0,28,4,20,1,0,0,0,0,0,0.7413613729498658,0.602029494731243,high
0,1,1,0,1,0,0,0,23,2,1,0,0,0,0,0,0,0.19687100856436723,0.28330585511579875,medium
0,0,0,1,1,0,0,0,35,3,0,0,0,0,1,1,0,0.08350169538656493,0.3308747588502616,medium
1,0,0,0,0,0,1,0,37,7,2,0,0,0,0,0,0,0.9107746396815976,0.37984252311422173,medium
1,1,0,0,1,0,0,0,3,7,18,0,0,0,1,0,0,0.5090244682548472,0.3969393250433218,medium
0,1,1,0,0,0,0,1,41,9,9,0,0,0,0,0,0,0.18498309475490227,0.3488363277388709,medium
1,0,1,0,1,1,0,0,21,1,6,0,0,0,1,0,0,0.5136710573476506,0.49082177166536045,medium
1,0,1,1,0,0,0,0,2,0,18,0,0,0,1,0,0,0.25943853573088427,0.2898658008154177,medium
0,1,0,0,0,1,1,0,42,2,4,0,1,0,0,0,0,0.9030957546587897,0.5566494622017396,high
1,0,0,0,0,1,0,0,42,6,14,0,0,1,0,1,0,0.13532564261526192,0.4087395606555122,medium
1,0,0,0,1,1,0,0,43,4,16,0,0,0,0,0,0,0.36142179255864537,0.35913960126469235,medium
1,0,0,1,0,1,0,0,5,4,13,0,0,0,0,0,0,0.36483385872348306,0.3856498018954082,medium
1,1,0,0,0,1,0,1,13,0,12,0,0,0,0,0,0,0.5496136372203109,0.4231874808420242,medium
1,0,0,0,0,0,0,0,44,7,17,0,0,0,0,0,0,0.1274970909665606,0.25149412030061546,medium
1,0,1,0,1,0,0,0,44,7,0,0,0,0,0,0,1,0.5774416424446291,0.38878740154421404,medium
0,0,1,0,1,0,1,0,43,9,13,0,1,0,0,0,0,0.17968201537963513,0.529245970087154,medium
0,0,1,1,0,0,0,0,3,6,7,0,0,1,0,0,0,0.3971394463995984,0.3643116067472297,medium
1,0,0,1,0,0,0,0,11,6,29,0,0,0,0,0,0,0.5538191416540592,0.28872461324847304,medium
0,1,1,1,1,0,0,0,22,9,7,0,0,1,0,0,0,0.8856501159071357,0.5132434032820476,medium
0,0,1,1,0,0,0,1,16,2,27,0,0,0,0,0,0,0.6900087426655521,0.41442855189544614,medium
0,1,0,0,0,0,0,0,19,9,22,0,1,0,0,0,0,0.6239611230550356,0.41008437022599104,medium
0,0,1,0,0,0,0,1,23,4,28,1,0,0,0,0,0,0.3977615585822748,0.44532559781905773,medium
0,0,1,0,0,0,0,1,10,7,25,0,0,0,0,0,0,0.9208811864041636,0.36046718235801334,medium
1,0,1,0,0,1,0,0,15,6,27,0,0,0,0,0,1,0.9579724413418291,0.5660976282181945,high
1,0,1,1,1,0,1,0,44,1,4,0,0,0,0,0,0,0.7594885969685274,0.5474988452471213,medium
1,1,0,0,0,0,0,1,33,7,24,0,0,0,0,0,0,0.4224829268287844,0.4185520065606868,medium
0,1,0,0,0,0,1,1,18,1,12,0,0,0,0,0,0,0.008604955567183104,0.4395033295929365,medium
1,0,1,1,0,0,0,1,29,4,22,0,0,0,0,0,0,0.31616148080206985,0.3684020278035499,medium
1,1,0,0,0,0,0,1,37,0,16,1,0,0,0,0,0,0.801357712516183,0.4816738276764467,medium
1,0,1,0,1,0,0,1,5,4,12,0,0,0,0,0,0,0.62699483994051,0.43424686686571873,medium
1,1,0,0,0,1,0,0,36,1,20,0,0,0,1,0,0,0.37289182595646686,0.415197020306323,medium
0,1,0,1,1,0,0,1,44,4,7,0,0,0,0,0,0,0.5663533783813035,0.4361405376942935,medium
1,1,1,0,0,0,0,0,32,1,13,0,0,1,0,0,0,0.982644752336658,0.4681870588656135,medium
0,1,0,0,0,0,1,0,43,8,20,0,0,0,0,1,0,0.9431443073915157,0.4811337781290157,medium
1,1,1,0,0,0,0,0,34,5,23,0,0,0,1,1,0,0.6452815277610775,0.4479297741272724,medium
0,1,0,0,1,0,0,0,23,4,27,1,0,0,1,0,0,0.09093482107697859,0.44256959946924607,medium
0,1,1,0,0,0,0,0,43,4,19,0,0,0,0,0,0,0.5224786490871944,0.2878814800388007,medium
1,0,1,1,1,1,0,0,3,2,24,1,0,0,0,0,0,0.9419634885885396,0.5716995390174171,high
0,0,1,0,0,0,0,0,40,0,4,0,0,1,1,0,0,0.5987384356281452,0.3360072710436497,medium
1,0,1,0,0,0,0,0,15,9,17,0,0,0,0,1,0,0.36568320338700466,0.3760182635889205,medium
1,1,0,0,0,0,0,0,20,4,1,0,0,0,0,1,0,0.11218766606013275,0.25801535142286874,medium
1,1,1,0,0,0,0,0,46,7,22,0,0,0,0,0,0,0.6776737327105403,0.3779160898493966,medium
1,0,1,1,0,1,0,0,33,6,26,0,0,0,0,0,0,0.40020662767486315,0.44709771453975733,medium
0,1,1,0,1,0,0,0,15,0,15,0,0,0,0,0,0,0.04352358206706264,0.31063311877314154,medium
1,1,0,0,0,0,0,0,42,7,1,0,0,0,0,0,0,0.2602903097061914,0.23039356849445816,low
1,0,0,1,1,0,0,0,41,1,26,0,0,0,0,0,1,0.30233869535249847,0.5347456058232131,medium
1,0,0,0,1,0,1,0,36,6,7,0,0,1,0,0,1,0.31939348815736834,0.5976936265490543,high
1,0,1,0,0,0,0,0,21,1,6,0,0,0,0,0,0,0.27862157425363965,0.34150254157436427,medium
0,1,0,0,0,0,0,1,17,0,10,0,0,1,0,0,0,0.7761958287599253,0.4014678235101113,medium
1,0,0,0,1,1,0,0,9,0,2,0,0,1,1,0,0,0.14972204929646016,0.4144949933352852,medium
1,1,1,0,1,0,0,0,41,5,3,1,1,0,0,1,0,0.7156743093138368,0.6176482938336681,high
1,1,1,0,1,0,0,0,15,7,20,0,0,0,1,0,0,0.5310056670617501,0.44031921349018016,medium
1,0,1,0,0,0,0,1,25,7,19,0,0,0,0,0,0,0.7787437138620732,0.41683742476615665,medium
0,1,0,0,1,1,0,1,8,3,6,0,0,0,0,0,0,0.7979252529583892,0.5622851755657697,high
