src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration,direction,failed_connections,distinct_destinations,connection_frequency,dns_query_volume,tls_version_score,uncommon_port_flag,internal_to_internal_flag,external_to_internal_flag,beaconing_score,hour_of_day,weekend_flag,label
46773,587,TCP,5802,2950,218,21.35440831040002,internal_to_internal,0,2,5.947074947914701,1,0.7539294888208683,0,0,1,0.01407937766670877,17,0,normal
46100,53,HTTPS,48549,39838,13,19.68202240188658,internal_to_external,2,3,9.159391840877761,11,0.8459748233052848,0,1,0,0.09180543820590509,18,0,normal
1026,135,TCP,50667,71096,217,59.586512831896535,internal_to_internal,44,36,8.4478750348501,7,0.5097500917454295,0,1,0,0.3325540539639593,6,0,anomalous
22112,53,UDP,11807,183973,131,23.656118334533346,internal_to_external,2,4,0.9622328759345556,19,0.8278573529695875,0,0,0,0.06611786657202827,10,0,normal
12457,25,HTTP,27917,159742,340,0.49272238669452534,external_to_internal,1,7,7.023175018260079,8,0.7523450069488231,0,0,0,0.09722693121320697,8,0,normal
34359,22,TLS,48274,104556,353,11.199187785628201,internal_to_external,0,8,1.6317107113340743,14,0.9655243497019848,0,0,0,0.017993987695134273,9,0,normal
23667,587,UDP,48424,177175,350,29.92530534963212,internal_to_external,0,1,9.014551789415568,2,0.9553987932704623,0,1,0,0.07608826411966574,12,1,normal
60031,3306,HTTP,30178,101820,295,7.619530346250232,internal_to_external,1,2,2.5564196897030067,0,0.967097120885539,0,0,0,0.053157349375029195,15,1,normal
64530,443,HTTPS,311,198304,438,16.28934701750789,external_to_internal,2,4,7.788327266183132,4,0.9790619664459633,0,0,0,0.059390987037902465,8,0,normal
6374,3306,HTTP,35053,108142,60,29.74513544095823,internal_to_external,0,4,6.686253863513,7,0.7429878708169717,0,1,0,0.001901979058499148,16,0,normal
33849,22,UDP,18914,170809,294,16.551267587602567,internal_to_internal,2,5,6.220082176064625,11,0.9871954111346692,0,0,0,0.044656039862291455,10,0,normal
36059,25,TLS,18793,42313,136,13.151017720426927,internal_to_external,2,9,2.357199421396169,13,0.8028895305719889,0,1,0,0.010420942826434255,16,0,normal
5801,8080,HTTPS,46039,196777,89,29.917232438891748,internal_to_external,1,2,4.169259681405668,3,0.7540446106884977,0,1,0,0.07242255342904347,15,0,normal
63054,53,TLS,641,635,55,11.339921035224425,internal_to_external,1,1,6.608947309508305,13,0.931879962719161,0,1,0,0.09206249262807965,12,0,normal
56744,22,TLS,17533,121032,102,1.8625430059072723,internal_to_external,2,7,6.970360220006198,0,0.9013161039246653,0,0,0,0.04861747574072284,11,0,normal
65242,80,UDP,36682,58907,302,10.534129126052159,internal_to_external,1,6,1.1547331122887048,8,0.7095761916160039,0,0,0,0.05669042942576366,9,0,normal
23410,443,HTTPS,20147,44625,41,6.1786230923916,internal_to_internal,1,6,4.290828476230496,17,0.8759466306039494,0,1,0,0.09173295813917995,14,0,normal
49353,443,UDP,10279,22559,29,24.18200884575426,internal_to_internal,0,4,8.830631215168133,17,0.9609984316119979,0,0,0,0.021225175348157068,10,1,normal
51277,80,HTTP,30665,171022,278,12.716190668689535,internal_to_external,2,8,4.854805981555162,8,0.7125439070349432,0,1,0,0.001979514870239885,8,0,normal
58890,80,HTTPS,18897,143507,274,21.7723339423899,internal_to_external,1,5,8.529023261406305,16,0.7162524697637076,0,1,0,0.0393757031097591,16,0,normal
17033,25,UDP,3493,2657,222,26.287926898930095,internal_to_external,0,3,3.8695429622695525,1,0.9954467668212883,0,0,0,0.07670560727983994,15,0,normal
36244,8080,TCP,23125,36672,41,0.2771285421612511,internal_to_external,2,1,7.171075096104743,18,0.9959016207149458,0,0,0,0.03746569106718221,12,0,normal
3763,443,TCP,20500,123161,165,12.859189614864887,external_to_internal,0,9,3.1745341835751906,15,0.7622137260859018,0,0,1,0.07255588235841445,15,0,normal
1222,587,UDP,27658,116593,174,24.900765232121877,internal_to_internal,0,1,7.3850091497591,1,0.8350951442575034,0,0,0,0.06845149446400108,15,0,normal
63957,443,HTTPS,15265,101600,273,23.959184705038496,internal_to_external,0,8,6.627367091865615,4,0.8696450890862165,0,0,0,0.08967996241144527,8,0,normal
47665,6079,TCP,187,45,4,0.03629449750091404,internal_to_internal,110,472,982.6354750801302,2,0.22781812140516527,1,0,1,0.25827860320619456,0,0,anomalous
36884,22,UDP,47415,66120,315,20.915701547549094,internal_to_internal,0,9,4.8509412138281816,3,0.7749512654809628,0,0,0,0.09030386469776394,9,0,normal
28829,443,TCP,16300,695,225,17.737503400259005,internal_to_external,2,6,3.709644133559155,17,0.8775511105300942,0,1,0,0.06898195018267449,14,1,normal
14902,3306,UDP,35774,2050,206,22.189801237797088,internal_to_internal,1,5,3.695780019152324,18,0.7875404852414335,0,1,0,0.005411977017761927,18,0,normal
20463,22,UDP,30672,120102,427,10.948107548540879,internal_to_external,0,9,7.70049422040307,8,0.7744230641470905,0,0,0,0.08351532718776876,15,0,normal
6210,443,HTTP,30039,25791,143,23.010757188155814,internal_to_internal,1,8,2.038234519870796,6,0.7503747799028005,0,0,0,0.06579935595331537,13,0,normal
57888,25,UDP,25779,119602,30,9.23884904361875,internal_to_external,0,7,5.465197073489688,6,0.7705499908487365,0,0,1,0.05987076878987583,13,0,normal
45072,53,UDP,31356,14831,116,23.178206280916033,internal_to_external,2,8,0.9715234974934497,18,0.8439213563831371,0,1,0,0.011355064656001158,10,0,normal
40733,1012,TCP,120,49,1,0.06024030330097494,external_to_internal,450,294,512.7603003630907,1,0.21155679565711927,1,0,1,0.22100251031646753,19,0,anomalous
19945,80,HTTPS,48352,161604,245,20.554579388320892,internal_to_external,0,7,0.9661163832889552,14,0.9101566259505967,0,1,1,0.03442657799241744,14,0,normal
41492,8080,TLS,13314,9918,157,18.702033779313307,internal_to_external,2,9,0.3272453677769065,6,0.8103374609400285,0,0,0,0.03335134857288038,14,0,normal
16541,587,TLS,34617,115799,103,3.2557410818928103,internal_to_external,0,2,2.7450424658004313,18,0.9252168666791881,0,0,0,0.0013918168522146113,15,1,normal
6509,80,TCP,3977,152743,439,6.679166620004349,internal_to_external,1,9,5.691865521486678,10,0.883564650626749,0,1,0,0.08215417269933928,12,0,normal
46578,8080,HTTP,1991,92800,231,20.063631289063196,internal_to_external,2,9,5.582323395363692,19,0.897827457912007,0,1,0,0.08356017768388524,11,0,normal
62976,587,TCP,35728,9960,256,18.007859097652457,internal_to_external,2,1,4.029331066605493,16,0.9771397874735388,0,1,0,0.0714321161295821,9,1,normal
13920,3306,HTTPS,27666,55505,69,17.017703487542388,internal_to_internal,2,6,6.1435868617400455,0,0.9962668750931692,0,1,0,0.07650470771707946,9,0,normal
61584,22,HTTPS,12271,134527,146,17.270119062390716,internal_to_external,1,8,5.931262669848195,19,0.7449425296439521,0,1,0,0.031001403319503865,17,0,normal
63733,22,TLS,13064,11641,468,8.14544546144735,internal_to_external,1,1,3.513487079484237,12,0.9585144001800577,0,0,0,0.05472162751082038,16,0,normal
27014,587,TLS,22001,192864,103,21.251895973839588,internal_to_external,0,2,5.392872781182315,9,0.9114849570066134,0,1,0,0.05866763533207853,14,0,normal
19391,443,TLS,13035,172267,146,25.98027892210081,internal_to_external,1,1,4.4617539436399,19,0.9607972214656337,0,0,0,0.05958964442406102,16,0,normal
22547,8080,HTTPS,25673,36745,341,14.186985378811292,internal_to_external,0,2,3.203744549415781,11,0.7664867622359162,0,0,0,0.04282897360590861,8,0,normal
57471,443,HTTP,2618,153964,185,12.043408470690348,internal_to_internal,1,7,3.638814095538047,6,0.923959168526793,0,0,0,0.013525488429500666,14,0,normal
61109,8080,TCP,14094,181649,364,5.140244138685031,internal_to_internal,0,7,2.70569283399837,11,0.7562702661680506,0,1,0,0.09110029964247783,12,0,normal
10816,8080,HTTP,19531,41312,394,10.453187383185936,internal_to_internal,1,9,7.15523380759011,1,0.8386824890867095,0,1,0,0.004056455477374199,14,0,normal
12407,3306,TLS,36047,118813,11,2.8487548763040555,internal_to_external,0,1,9.285820388206863,11,0.8729173946153872,0,1,0,0.08009762144039476,18,0,normal
1954,8080,HTTP,29245,80055,440,15.545325426355983,internal_to_external,1,5,4.374735497872482,4,0.9387250213382681,0,1,0,0.06785700570450935,12,0,normal
44569,53,HTTP,2150,131386,115,18.503178214815804,internal_to_internal,1,3,7.3082733151857795,17,0.8795270801592747,0,0,0,0.07016510989251594,17,0,normal
8406,443,TLS,32246,32787,187,15.353831833890744,internal_to_internal,2,5,9.774594999903558,9,0.8644778092102666,0,1,0,0.06089857919339721,16,0,normal
5016,53,UDP,619,118011,346,3.0811940054559375,internal_to_external,1,2,5.728488094884903,8,0.744967078816052,0,0,0,0.00680495100566777,8,0,normal
12797,8080,HTTP,24239,44104,109,8.485972569762824,internal_to_external,1,7,8.019045648697952,0,0.8044245811273327,0,0,0,0.07067557147106661,17,1,normal
50866,22,UDP,24469,81073,422,9.294133718971864,internal_to_external,1,3,5.979037029409276,17,0.900062263421332,0,0,0,0.007618428411467493,12,0,normal
8693,80,UDP,45679,144729,175,13.128075937717147,internal_to_external,0,2,2.983801729564947,4,0.7478179386354149,0,1,0,0.024079512914227455,16,0,normal
14650,5985,TCP,99626,6817,54,87.85003528261423,internal_to_internal,21,22,25.851420894246303,30,0.7049982915997249,1,1,0,0.16924780688010982,8,0,anomalous
3630,53,HTTP,1518,50937,175,14.844007193909082,internal_to_external,1,3,4.347323978479353,13,0.8489684371274865,0,0,0,0.09402882675832701,18,0,normal
28897,22,HTTPS,39126,174172,345,15.498558496059495,internal_to_internal,2,3,7.29886663958873,17,0.8420351828807703,0,0,0,0.04843514730269077,10,0,normal
29037,587,HTTP,47724,151564,182,25.190614682103664,internal_to_internal,1,8,2.908935898740818,18,0.8610678383877269,0,0,1,0.03222628720663229,15,0,normal
64238,443,TCP,46519,188161,41,16.399749440978912,internal_to_external,1,4,2.9736160006265893,15,0.7830004465042049,0,0,0,0.03879138629652671,16,0,normal
5327,22,TLS,20624,8685,58,20.79918366334074,external_to_internal,0,4,4.050596864189299,1,0.9358686769504846,0,0,0,0.0711131752264531,12,0,normal
54632,25,TLS,47524,102127,33,7.602836589304953,internal_to_external,1,5,9.063567305890633,12,0.8020253852696465,0,1,0,0.005151054447549985,10,1,normal
20600,25,UDP,6303,105085,291,23.752017856374184,internal_to_internal,0,2,7.319300621250471,5,0.7320951211455646,0,1,0,0.008855906325351782,13,0,normal
63164,8080,TCP,1273,14642,118,1.1873510644546597,external_to_internal,1,9,4.105425456481486,19,0.9553659080970984,0,0,0,0.0785005140658001,14,0,normal
17152,25,HTTPS,30722,100640,54,0.6909973057206225,internal_to_external,0,8,7.6613124037079094,16,0.7954558843391494,0,1,0,0.09432471367353622,13,0,normal
53691,8080,UDP,18556,134425,111,1.2285540252796145,internal_to_internal,2,2,5.426821473279084,6,0.9861230009575681,0,1,0,0.09585641654450545,17,0,normal
30701,25,HTTPS,48954,54474,441,6.942961683391013,internal_to_internal,1,6,9.758328121750363,3,0.9627699303203182,0,0,0,0.03864042557074076,8,0,normal
51713,443,UDP,39716,82457,494,9.361442069324598,internal_to_external,1,6,7.3107467076147445,3,0.8006284193080752,0,0,0,0.03847668981092461,11,0,normal
20309,80,HTTPS,26564,7356,166,16.14682762062932,internal_to_internal,0,6,5.75310343153722,0,0.7572890409357993,0,1,0,0.05040579856929203,18,0,normal
35198,443,HTTP,30883,146550,289,13.294043727361204,internal_to_internal,2,8,0.19533733420408328,7,0.7767389166845213,0,0,0,0.03555101866346764,16,1,normal
41910,25,TLS,24350,146510,483,29.256411332849616,internal_to_external,1,9,9.151086137982091,4,0.947018070762343,1,0,0,0.07841880858316369,14,1,normal
42569,80,HTTP,3156,58992,46,18.729334760946447,internal_to_internal,1,9,0.5854966743770313,15,0.8666527189068723,0,1,0,0.03699634535637909,14,0,normal
15460,53,DNS,9840,18835,435,77.42525073751459,internal_to_external,2,1,45.97431595354188,2600,0.08516574811108196,0,0,0,0.8847814872168869,21,0,anomalous
27039,53,TLS,15055,28270,112,10.800144380800285,internal_to_internal,0,6,8.249483446903541,7,0.8133525684823268,0,1,0,0.09439360708620435,12,1,normal
6866,443,HTTPS,8065,94706,427,5.583895932709423,internal_to_internal,0,2,7.867050718080882,0,0.7170984263789022,0,0,1,0.011990505843708511,9,1,normal
62106,25,TCP,7946,159235,280,4.945143308321576,internal_to_internal,0,3,3.9040318184865472,1,0.9402905276956451,0,1,0,0.03294277774804384,9,0,normal
3616,8080,UDP,16096,188871,140,16.731261362885228,internal_to_external,0,6,9.32967844984511,17,0.8680424353545435,0,0,0,0.023222440905341857,15,0,normal
54731,80,TLS,8640,85807,14,21.48646891745919,internal_to_external,2,5,1.8708126898611028,17,0.9899204649542257,0,0,0,0.06354254879647218,8,0,normal
46764,80,HTTP,48597,131143,439,17.314479855428313,internal_to_external,0,5,4.9702719643084095,15,0.8767957098980936,0,1,0,0.08759995976618438,8,0,normal
35806,53,TCP,22695,117511,288,27.561935088696647,internal_to_internal,0,6,3.874213941888946,18,0.9932040730933973,0,0,1,0.047696846534642914,13,1,normal
23132,22,HTTPS,46149,167484,129,1.6124929721778902,internal_to_external,2,3,0.497848756946611,8,0.8079321015813734,0,1,0,0.004786581380271326,16,0,normal
54415,80,HTTP,46799,69761,396,27.959083296082415,internal_to_internal,1,7,5.756295898074893,0,0.7573995018254374,0,0,0,0.0046576694926698916,10,0,normal
65220,53,DNS,44670,18726,265,6.012224800557408,internal_to_external,1,4,37.76331073307965,3100,0.23317632689005124,0,0,0,0.4477926641934633,13,1,anomalous
10557,18369,TCP,237,53,9,0.2837424180070437,internal_to_external,1,2,159.32927086079218,0,0.5072142462534058,1,0,0,0.8994968405707595,0,1,anomalous
47443,587,UDP,29027,33320,307,22.58418789174597,internal_to_internal,2,2,2.682099253057838,8,0.792603829200414,0,0,0,0.020548162698279516,18,0,normal
44551,25,TLS,19551,169366,446,7.051965413094294,internal_to_internal,2,1,2.634572730828496,18,0.838546733122371,0,1,0,0.02998913295443444,11,0,normal
49143,3306,HTTP,27748,86740,355,8.177044929873253,internal_to_external,0,7,0.33392691346120873,11,0.9969298399671382,0,0,0,0.04738910520251297,10,0,normal
21217,25,TCP,4984,111447,289,14.09803994538352,internal_to_external,2,9,5.038058806578547,12,0.8648193459479026,0,0,0,0.05577301194399277,13,1,normal
32929,26652,HTTPS,329453156,856,7840,3196.599180247622,internal_to_external,4,1,1.1684429756265897,11,0.6299129469189999,0,0,0,0.2207115051168554,1,0,anomalous
55243,443,HTTP,16287,97637,145,15.007326595399768,internal_to_external,1,9,3.4504845882780644,18,0.8888508299394114,0,1,0,0.09781364325295389,17,0,normal
22146,28754,TCP,167953680,856,1370,1079.0919730770647,internal_to_external,0,4,0.9556605759358959,12,0.8952696636742685,1,0,0,0.3414516094057618,3,0,anomalous
38927,80,TLS,3180,194609,425,8.7130116881923,internal_to_external,0,3,4.248208952348116,13,0.7952900075862774,0,0,1,0.03186277148440741,15,0,normal
19624,443,HTTP,29546,98689,35,2.2464735913455196,internal_to_internal,0,6,4.82852832953774,4,0.895291244540409,1,1,0,0.06510330830522851,9,0,normal
13475,587,HTTPS,18390,72842,326,5.223137032332969,internal_to_external,2,1,0.8448030077556877,14,0.8302442328037576,0,0,0,0.024447081211180634,15,0,normal
55186,55305,UDP,103,23,4,0.04118325826183848,internal_to_internal,118,371,208.97392058820276,3,0.2839800345240703,1,0,1,0.24279005085293878,8,0,anomalous
53875,3306,TCP,13336,64551,462,13.946920389374851,internal_to_external,0,8,4.551210930135465,4,0.9036079847004044,0,0,0,0.0070162931609715545,11,0,normal
48862,443,TLS,32841,46914,263,12.343547924804364,internal_to_external,1,4,9.98862082348234,7,0.9352121022131823,0,1,0,0.02908083535980012,13,0,normal
24881,25,HTTP,7752,39811,157,12.285034806820354,internal_to_internal,0,5,1.4703627761973155,5,0.87113971860514,0,1,0,0.02189462328230012,9,0,normal
37696,22,TCP,25462,153183,237,8.933923743988784,external_to_internal,1,6,3.1204754682783094,15,0.8871260067637962,0,1,0,0.08248460347011217,16,1,normal
54542,80,UDP,20308,75814,75,4.969248751758941,internal_to_external,2,8,1.1361814213452048,16,0.9975146993034097,0,0,0,0.017648348057806674,11,0,normal
27767,80,TLS,38517,95660,337,21.717369717925568,internal_to_external,2,7,5.1936486621180995,10,0.8402670644649565,0,0,0,0.02456095810872473,17,0,normal
2627,587,TCP,28088,2698,217,0.4662893756343842,internal_to_external,2,1,0.352910113462382,16,0.7272625316344027,0,0,0,0.05725049096938481,18,1,normal
48035,25,UDP,42991,9888,94,21.832119144713438,internal_to_internal,2,5,3.3409226520612103,6,0.9100366364569089,0,1,0,0.05707116296220484,10,1,normal
13793,53,TCP,17053,173599,313,20.831776212837898,internal_to_internal,2,4,2.2799688003620417,16,0.7179761913322751,0,0,0,0.0877821545038267,12,0,normal
63301,53,UDP,15563,56556,224,19.736617861038933,internal_to_external,2,8,9.119230780520319,16,0.9649150654261676,0,1,0,0.010828961853667263,16,1,normal
32891,443,HTTPS,29446,33587,201,9.642558189992782,internal_to_internal,1,5,1.0764930864292415,6,0.7938711691902484,0,1,0,0.03983464583209872,17,0,normal
7590,22,HTTPS,48204,125680,201,8.776361848213993,internal_to_external,1,5,8.455410248306201,15,0.8307564296254368,0,0,0,0.09805265828522311,9,0,normal
57053,22,TLS,1814,147072,393,22.805598232894564,internal_to_internal,2,1,2.045422594555388,4,0.8329037436265947,0,0,0,0.08715170657168203,18,0,normal
63491,29063,TCP,44072744,778,7612,2701.1555303762807,internal_to_external,2,1,0.9636430487552654,0,0.7066972693028097,1,0,0,0.35611427358877124,1,0,anomalous
18362,3306,HTTPS,39400,65829,194,22.038543036370474,internal_to_internal,0,7,5.280165288889212,2,0.8699543527755,0,0,0,0.045796524296508816,8,0,normal
17972,80,TCP,18986,139606,270,8.340435388017154,internal_to_internal,2,8,1.5120839156971648,13,0.9622130151543047,0,0,0,0.01550029972219933,14,0,normal
54517,25,TLS,27624,140417,283,18.98718157062794,internal_to_internal,1,8,9.368564210397219,16,0.9443049851950452,0,0,0,0.09797689516917607,8,1,normal
18291,25,HTTPS,44532,124686,326,27.437526871370018,external_to_internal,1,4,0.9717685548460111,15,0.8834062352521646,0,1,0,0.07040577042351252,13,0,normal
16027,80,TLS,2081,35650,21,27.638642624897425,internal_to_internal,1,9,9.384221764479276,11,0.8924588127167609,0,0,0,0.08382070839791919,13,0,normal
53608,22670,TCP,55564797,548,8065,505.01553112106365,internal_to_external,2,2,0.3853015661088613,20,0.6432271391848978,0,0,0,0.021791816180994905,5,0,anomalous
19158,22,UDP,10321,53566,221,23.050145997194218,internal_to_external,1,5,9.315556719957808,2,0.8982981594277697,0,1,0,0.07845508637964071,12,0,normal
8223,25,UDP,17121,177330,373,20.763917131907835,internal_to_internal,0,8,2.2738359411958124,15,0.9108582687754624,0,1,0,0.0104471406428585,15,1,normal
30633,58017,UDP,68,14,4,0.07636678962349439,external_to_internal,190,92,532.8461690305578,3,0.20468316055556307,1,0,1,0.26308396256389804,7,1,anomalous
54404,53,UDP,16219,25603,8,26.453495652312565,internal_to_external,0,6,0.2857483540689636,5,0.7310682341799309,0,0,0,0.010155745289290686,8,0,normal
